OID_,lst_2015sp,lst_2015su,lst_2015au,lst_2015wi,lst_2016sp,lst_2016su,lst_2016au,lst_2016wi,lst_2017sp,lst_2017su,lst_2017au,lst_2017wi,lst_2018sp,lst_2018su,lst_2018au,lst_2018wi,lst_2019sp,lst_2019su,lst_2019au,lst_2019wi,lst_2020sp,lst_2020su,lst_2020au,lst_2020wi,lst_2021sp,lst_2021su,lst_2021au,lst_2021wi,lst_2022sp,lst_2022su,lst_2022au,lst_2022wi,lst_2023sp,lst_2023su,lst_2023au,lst_2023wi
660,14.12258108,47.22268676,36.59093555,20.50231541,27.60325196,44.84545385,37.6248866,27.34690046,35.2835429,nan,39.62955533,21.05774366,32.7200279,nan,35.8304261,26.67696854,37.03015112,44.77196642,36.24742454,22.53091028,nan,43.57395041,13.36378064,25.51142372,42.58785164,41.32831127,35.92954868,26.35225664,31.12723058,44.69506097,37.96327058,25.94038523,36.91564745,42.06147656,29.9685218,24.47234564
661,14.12258108,47.22268676,36.59093555,20.50231541,27.60325196,44.84545385,37.6248866,27.34690046,35.2835429,nan,39.62955533,21.05774366,32.7200279,nan,35.8304261,26.67696854,37.03015112,44.77196642,36.24742454,22.53091028,nan,43.57395041,13.36378064,25.51142372,42.58785164,41.32831127,35.92954868,26.35225664,31.12723058,44.69506097,37.96327058,25.94038523,36.91564745,42.06147656,29.9685218,24.47234564
662,29.56861346,38.43666635,34.83236426,22.90176545,25.14227756,44.9223593,34.75716782,22.03358837,31.57328219,40.19523764,32.89434692,19.72129784,34.25300987,47.58499688,37.55481719,23.17349804,32.02275182,35.83897115,31.1819189,19.50083555,34.29915314,39.85172663,30.90164126,25.13885954,34.38460364,31.00076384,31.66385972,24.9611225,32.05009598,25.73359502,37.65393977,24.03142106,33.52155359,41.65644119,28.06810268,26.01045464
663,23.0299412,42.79805987,31.38016406,18.27376637,19.46494634,41.52484742,32.6003972,21.92592074,nan,40.04484476,27.99632426,16.53912122,30.27956162,43.89353528,32.96783435,18.90097304,27.32981036,39.98673842,27.06662282,16.61260865,30.50002391,35.52109529,25.56269402,21.73792964,40.31486834,34.97250308,29.85060011,20.66808938,26.5334117,40.1029511,35.43051776,20.06993588,28.75683371,37.2659945,24.08610938,20.46300818
664,26.61544418,46.06397798,35.0955518,21.34485734,21.6798233,43.99607588,35.27670686,24.22453919,26.70089468,38.1888599,31.20926306,19.31113544,28.62353093,35.92954868,36.11924879,21.58070072,30.84695294,47.10647408,29.18579522,19.55723288,32.82085949,34.03254758,21.92079371,24.25530137,22.97183486,37.74109928,35.0784617,23.51871806,31.08279632,36.42345257,37.25403143,22.46938592,31.38187307,36.42174356,26.3112404,24.06218324
665,26.61544418,46.06397798,35.0955518,21.34485734,21.6798233,43.99607588,35.27670686,24.22453919,26.70089468,38.1888599,31.20926306,19.31113544,28.62353093,35.92954868,36.11924879,21.58070072,30.84695294,47.10647408,29.18579522,19.55723288,32.82085949,34.03254758,21.92079371,24.25530137,22.97183486,37.74109928,35.0784617,23.51871806,31.08279632,36.42345257,37.25403143,22.46938592,31.38187307,36.42174356,26.3112404,24.06218324
666,14.89163558,43.83371993,32.31670154,21.69349538,24.65520971,42.93648968,34.15217828,25.09955231,32.89263791,17.6807399,36.41661653,20.04430073,32.55254492,nan,32.44145927,24.2091581,31.10330444,42.82882205,30.24879944,20.44250006,nan,41.8632314,1.7698568,23.78019659,41.21722562,37.51380095,32.20219787,24.16301483,28.5329534,39.56290394,37.1634539,23.60587757,32.72173691,33.97273223,31.81767062,23.9186264
667,27.2511959,45.25219823,33.76936004,20.60143799,20.95862108,43.17062405,34.41365681,23.32730894,26.69234963,37.25915846,30.6179456,18.0909023,28.89868154,35.34164924,35.471534,20.6885975,31.4040902,42.57076154,28.5329534,19.17783266,32.58501611,34.80160208,22.25917769,23.52897212,22.95132674,36.88659428,35.60141876,22.0216253,30.22145528,32.53545482,36.81823388,21.64222508,31.0451981,36.66442298,25.89082394,22.42836968
668,26.63253428,39.19375778,37.16858093,23.23673141,23.97331472,45.26074328,36.45763277,24.95086844,23.33072696,37.22156024,31.83817874,18.79843244,29.13794294,44.94970346,35.93125769,21.9874451,29.1994673,47.15432636,31.37674604,19.28037326,25.44989936,34.41536582,11.62742648,24.57488624,19.43076614,38.31190862,36.1380479,23.65031183,29.91383348,41.23431572,36.16368305,22.83682307,28.33470824,39.79874732,26.37789179,23.86222907
669,28.53637142,46.58864405,34.46663612,20.92956791,21.8849045,44.06272727,35.4886241,23.64689381,28.39281458,38.53749794,31.32205772,18.3301637,30.02491913,41.96406299,36.37389128,20.82873632,29.2165574,48.7334516,29.03198432,19.58799506,26.08394207,36.23033444,20.96545712,23.61784064,22.95474476,38.14100762,36.73961942,22.85733119,31.2844595,34.07698184,38.04530306,22.36000928,31.96977251,40.79680916,27.91941881,23.34610805
670,28.53637142,46.58864405,34.46663612,20.92956791,21.8849045,44.06272727,35.4886241,23.64689381,28.39281458,38.53749794,31.32205772,18.3301637,30.02491913,41.96406299,36.37389128,20.82873632,29.2165574,48.7334516,29.03198432,19.58799506,26.08394207,36.23033444,20.96545712,23.61784064,22.95474476,38.14100762,36.73961942,22.85733119,31.2844595,34.07698184,38.04530306,22.36000928,31.96977251,40.79680916,27.91941881,23.34610805
671,29.22681146,48.26347385,36.78063566,22.70864732,23.96647868,45.29663249,37.56507125,25.05682706,29.00464016,40.55071172,33.66852845,19.99815746,31.24344326,43.46799179,38.54946101,22.6368689,30.77517452,46.20753482,30.98709176,21.9532649,28.06126664,38.79384944,19.70078972,25.26532628,25.388375,39.42960116,38.83657469,24.69109892,32.42436917,39.94401317,40.71135866,23.80583174,30.2419634,39.67911662,29.80103882,25.0123928
672,29.22681146,48.26347385,36.78063566,22.70864732,23.96647868,45.29663249,37.56507125,25.05682706,29.00464016,40.55071172,33.66852845,19.99815746,31.24344326,43.46799179,38.54946101,22.6368689,30.77517452,46.20753482,30.98709176,21.9532649,28.06126664,38.79384944,19.70078972,25.26532628,25.388375,39.42960116,38.83657469,24.69109892,32.42436917,39.94401317,40.71135866,23.80583174,30.2419634,39.67911662,29.80103882,25.0123928
673,28.40648666,41.68549436,36.43199762,22.73428247,22.7906798,44.43870947,37.02160607,25.05340904,29.89161635,40.34563052,33.07037495,19.73496992,31.30496762,42.71090036,38.5819322,22.76675366,30.99050978,46.60744316,31.36307396,22.11049382,27.32126531,38.24696624,19.27524623,25.55585798,24.93719636,38.86904588,38.70668993,25.04828201,32.02446083,39.573158,40.08244298,24.06047423,30.01295606,38.7357431,28.5329534,25.14056855
674,24.57488624,41.6068799,34.67171732,19.33677059,22.65737702,45.04028099,33.26349308,23.0641214,nan,40.23625388,31.89286706,17.94050942,34.42391087,43.57565942,36.47130485,21.87123242,30.71023214,32.36797184,30.18385706,19.88878082,34.25471888,39.33731462,29.58228554,24.77654942,25.91475008,38.2401302,30.54616718,21.5260124,32.91314603,42.73824452,38.37343298,21.93275678,32.35600877,41.11468502,25.35932183,21.93959282
675,24.60906644,42.11274686,36.49352198,21.93959282,27.25803194,47.54739866,36.35680118,24.67742684,22.55483642,46.01954372,32.33720966,19.52476169,34.45467305,49.61188274,37.98548771,22.11391184,28.2766019,51.58066226,32.36626283,20.01866558,28.29540101,37.99061474,34.18635848,25.76777522,19.4752004,39.06729104,31.83476072,23.88273719,31.36991,44.09861648,39.28091729,23.89982729,28.63891202,41.73676466,27.29050313,20.89196969
676,27.80491514,37.90858226,31.68949487,20.91589583,20.0049935,42.79635086,31.3357298,20.67492542,21.91224866,38.49306368,30.1223327,18.07893923,31.34940188,40.71990371,35.55014846,21.16028426,28.96362392,37.26428549,29.84718209,18.1592627,26.30782238,36.49352198,30.80935472,23.81950382,24.2946086,36.1038677,35.47495202,23.15982596,28.39965062,39.80558336,37.25232242,22.06093253,27.00509846,39.04678292,24.88592606,23.36832518
677,14.45412902,44.85570791,33.08746505,22.89834743,26.24458901,44.1362147,34.84261832,25.52680481,32.4978566,18.210533,37.12414667,20.96716613,31.78861745,nan,nan,26.65475141,34.97250308,43.99607588,31.08450533,21.43030784,nan,41.71112951,29.97535784,24.704771,42.41695064,38.09486435,34.24446482,25.51313273,30.24879944,41.39496266,36.23033444,25.3029245,33.79157717,40.50627746,28.77734183,25.00213874
678,27.14523728,48.12333503,36.49352198,23.1153917,24.59539436,47.35940756,33.70270865,25.63789046,34.01545748,41.09075888,32.90460098,19.42051208,34.45980008,43.73972438,38.48964566,22.6026887,32.19707084,34.40852978,31.6775318,21.66444221,34.5828488,40.57805588,30.39919232,25.60371026,27.01535252,38.718653,35.67319718,24.89959814,33.17462456,43.33810703,40.4447531,24.01603997,30.15309488,42.2392136,28.22874962,25.12347845
679,14.45412902,44.85570791,33.08746505,22.89834743,26.24458901,44.1362147,34.84261832,25.52680481,32.4978566,18.210533,37.12414667,20.96716613,31.78861745,nan,nan,26.65475141,34.97250308,43.99607588,31.08450533,21.43030784,nan,41.71112951,29.97535784,24.704771,42.41695064,38.09486435,34.24446482,25.51313273,30.24879944,41.39496266,36.23033444,25.3029245,33.79157717,40.50627746,28.77734183,25.00213874
680,18.59676926,46.20924383,33.91462589,22.34804621,26.27535119,45.50000468,35.56723856,25.78999235,30.56496629,9.60395864,37.86072998,20.87829761,32.67217562,nan,nan,26.52315764,35.70225035,44.2045751,31.72538408,21.02698148,nan,44.65233572,14.5703417,24.77654942,43.07321048,39.50308859,34.34187839,24.75945932,30.30348776,41.6068799,36.53282921,24.87054497,36.96008171,28.21507754,28.71752648,24.30657167
681,25.99336454,39.70646078,35.1980924,23.00088803,23.32901795,43.95505964,33.31134536,25.40033807,23.34439904,38.12733554,32.2927754,20.17247648,34.24788284,41.63251505,37.24548638,22.90347446,29.09350868,48.94878686,32.21757896,17.56281821,27.43747799,38.79384944,33.44806616,25.98823751,20.82873632,27.44089601,31.01785394,24.92010626,29.88648932,35.34848528,39.0091847,23.77165154,27.98265218,40.04142674,27.27341303,23.91179036
682,15.00443024,46.40236196,34.6512092,23.22305933,30.32399588,45.77344628,36.07139651,26.65987844,33.29596427,20.5860569,37.82825879,21.64051607,31.57840922,nan,nan,28.12962704,34.04280164,43.99436687,34.75204079,22.30190294,nan,43.68503606,31.8484328,25.8327176,42.7348265,39.9491402,34.36751354,26.00703662,31.39554515,42.37935242,37.49158382,25.83784463,37.00622498,36.77209061,29.53443326,25.30463351
683,14.47121912,46.42970612,34.08210887,23.4742838,27.49900235,46.13917442,35.94151175,25.78657433,34.43416493,41.16595532,34.80160208,21.44568893,32.97296138,nan,nan,28.14159011,36.48839495,46.08277709,30.44533559,22.40444354,nan,44.98046564,29.7805307,24.7560413,44.7172781,nan,36.05943344,25.81050047,31.39383614,40.95403808,36.8045618,25.46869847,35.74839362,42.31953707,29.27808176,25.09100726
684,18.33699974,47.83109432,35.02377338,23.65714787,26.38985486,46.72878287,37.23010529,27.28708511,35.54331242,0.0608468,39.56461295,22.09853075,34.39143968,nan,nan,27.37595363,36.19444523,46.07081402,33.1814606,22.41811562,nan,46.17164561,31.4382704,26.53170269,45.0248999,39.53214176,35.47324301,26.56588289,30.6521258,42.40498757,37.76844344,26.07368801,33.44464814,41.81537912,29.87623526,25.8668978
685,20.83215434,44.84887187,34.17439541,23.38028825,26.29073228,43.96873172,35.50229618,26.52828467,30.38039321,11.90770412,36.35680118,21.18933743,31.06570622,nan,nan,27.03756965,34.81185614,41.53168346,32.18681678,21.31409516,nan,43.40475842,31.30496762,25.48407956,42.33491816,38.01966791,34.71786059,25.60371026,30.0197921,41.51459336,36.73107437,25.217474,36.29698583,40.40715488,29.36353226,24.92865131
686,18.73007204,46.14430145,33.43610309,22.40957057,25.60371026,45.97852748,35.54502143,25.81220948,34.46150909,21.4063817,36.90881141,20.5176965,31.45194248,nan,nan,26.09248712,35.30746904,44.92748633,31.06741523,21.08850584,nan,44.32591481,30.24538142,24.93377834,43.8969533,nan,34.88363456,25.21918301,29.7463505,41.54022851,36.02867126,24.81243863,30.12916874,41.14032017,28.92260768,24.95770448
687,22.2437966,42.14009102,36.19102721,22.35488225,27.00851648,47.2466129,40.35588458,24.37835009,22.86929426,45.86573282,33.19171466,20.13487826,35.87144234,43.38766832,39.87052574,21.48157814,28.91235362,51.74472722,32.58501611,17.88923912,28.47655607,42.98434196,34.21712066,25.11151538,32.74908107,39.1459055,34.28377205,23.22135032,31.6604417,48.01908542,39.66202652,23.82975788,29.84205506,36.90368438,27.05295074,24.48601772
688,24.72869714,44.95141247,38.62294844,23.9186264,29.44556474,49.12994192,42.36226232,26.20015475,22.7564996,42.69381026,35.37582944,21.799454,36.71569328,52.0660211,43.12448078,24.00065888,30.7033961,54.85512542,34.38631265,21.5601926,30.42140945,44.32762382,34.63582811,27.06662282,35.46982499,41.96919002,35.55014846,25.79511938,33.67536449,27.64085018,41.70600248,25.8839879,31.65018764,41.15570126,28.97558699,26.77950914
689,21.47816012,46.39894394,33.82746638,22.33095611,26.34200258,46.45363226,35.73643055,26.06514296,33.80866727,29.2678277,32.13383747,20.53649561,31.86381389,nan,nan,26.06172494,35.23739963,44.60619245,30.88455116,21.13635812,nan,44.59422938,30.14967686,24.58343129,44.15672282,nan,35.70054134,25.14227756,29.43189266,41.47699514,36.51915713,24.6364106,26.34883862,41.51972039,28.79784995,24.85516388
690,20.02550162,43.73117933,33.12335426,21.96010094,25.21063796,43.57907744,34.37605859,25.4909156,34.14876026,13.72950878,34.7708399,19.78453121,30.37526618,nan,nan,26.44112516,33.87360965,41.01556244,30.59743748,20.94836702,nan,41.73676466,30.68288798,23.91179036,41.0258165,37.5052559,33.80354024,24.63811961,29.96168576,40.598564,34.8221102,24.33391583,35.471534,38.79384944,28.86450134,24.91327022
691,17.42097038,45.27954239,32.82427751,22.32753809,26.07710603,45.13769456,34.61873801,25.88740592,29.9856119,6.33633152,35.50058717,20.70226958,30.90505928,nan,nan,26.34029357,34.53670553,42.46822094,30.67776095,20.96545712,nan,43.94309657,30.7546664,23.94597056,42.3759344,38.98867658,34.99642922,24.87909002,30.08131646,41.71625654,36.13462988,24.65862773,35.07504368,40.8549155,28.61498588,24.96795854
692,20.08702598,39.50992463,33.42243101,22.10194877,25.77802928,43.42868456,33.6428933,24.13737968,20.68517948,39.44327324,31.46561456,18.76425224,31.64847863,38.33241674,38.547752,22.0387154,28.30394606,35.55356648,30.16334894,19.60337615,32.52349175,39.73722296,30.60598253,26.3454206,30.10353359,35.77573778,35.60141876,23.53580816,30.54616718,40.15080338,37.1634539,23.27603864,29.00122214,41.1796274,26.21040881,24.59026733
693,25.32685064,40.88055065,35.0784617,22.8077699,25.07391716,46.07423204,34.07698184,25.40375609,32.99688752,39.54581384,33.26862011,20.5518767,34.14876026,42.53145431,40.10978714,23.25894854,29.00805818,43.17233306,32.46880343,19.235939,33.98640431,36.27135068,32.54229086,26.13350336,32.1560546,37.70008304,34.80331109,24.64666466,32.44829531,34.06330976,37.34460896,23.90495432,28.85595629,41.23773374,27.83567732,25.44306332
694,21.10217792,46.15626452,33.44806616,22.57876256,26.92306598,45.77002826,35.90220452,26.11128623,33.71808974,30.75295739,32.00566172,20.92273187,33.92317094,nan,nan,26.29756832,35.44760786,44.46776264,30.86062502,20.80481018,nan,44.44212749,30.52224104,24.46038257,43.76706854,nan,35.62876292,25.17303974,29.50367108,41.64789614,36.77209061,24.77825843,27.44260502,41.88373952,28.40648666,24.60564842
695,15.91704158,45.79737242,35.30917805,23.23844042,26.30440436,45.68115974,36.75670952,26.94870113,35.09042477,23.4401036,33.60700409,21.41150873,32.4124061,nan,nan,28.01683238,35.11435091,42.91427255,32.22612401,22.59243464,nan,44.2900256,32.04667796,23.6964551,42.2221235,39.2142659,35.46640697,25.60541927,30.91531334,42.03755042,36.52428416,25.89936899,33.6599834,40.92840293,30.27272558,26.49581348
696,21.10217792,46.15626452,33.44806616,22.57876256,26.92306598,45.77002826,35.90220452,26.11128623,33.71808974,30.75295739,32.00566172,20.92273187,33.92317094,nan,nan,26.29756832,35.44760786,44.46776264,30.86062502,20.80481018,nan,44.44212749,30.52224104,24.46038257,43.76706854,nan,35.62876292,25.17303974,29.50367108,41.64789614,36.77209061,24.77825843,27.44260502,41.88373952,28.40648666,24.60564842
697,15.29496194,46.00416263,33.65143835,22.04213342,26.49581348,45.50854973,35.44589885,25.68061571,29.86256318,12.49902158,31.75614626,20.35363154,32.1389645,nan,nan,25.67719769,34.08894491,42.36909836,30.76662947,20.56554878,nan,43.74826943,30.344504,22.03700639,42.26997578,38.95278737,34.70418851,24.34075187,29.44556474,41.39496266,36.42345257,24.01091294,28.74487064,41.39496266,28.23216764,24.0040769
698,18.41903222,41.3505284,36.41490752,23.90324531,26.36592872,46.57838999,34.57088573,27.4050068,25.80366443,40.21574576,34.29915314,20.43566402,34.3948577,46.29640334,39.12197936,22.96328981,30.66067085,nan,31.53397496,17.79011654,28.53978944,35.25790775,32.41924214,25.559276,28.99267709,35.3348132,34.51790642,24.73553318,31.42459832,33.94367906,37.55994422,23.77848758,29.24390156,40.04142674,27.18967154,25.62421838
699,16.62798974,46.05714194,33.49079141,22.12245689,26.37618278,46.12721135,35.53305836,25.58832917,33.29767328,40.86175154,31.77836339,20.48180729,34.44954602,nan,nan,26.24117099,35.35019429,44.89159712,29.97023081,18.48739262,nan,44.33104184,30.06080834,22.85562218,43.48337288,nan,34.95370397,23.16324398,29.52759722,40.86516956,35.70054134,23.29996478,33.933425,41.92646477,27.51780146,22.63345088
700,15.29496194,46.00416263,33.65143835,22.04213342,26.49581348,45.50854973,35.44589885,25.68061571,29.86256318,12.49902158,31.75614626,20.35363154,32.1389645,nan,nan,25.67719769,34.08894491,42.36909836,30.76662947,20.56554878,nan,43.74826943,30.344504,22.03700639,42.26997578,38.95278737,34.70418851,24.34075187,29.44556474,41.39496266,36.42345257,24.01091294,28.74487064,41.39496266,28.23216764,24.0040769
701,16.62798974,46.05714194,33.49079141,22.12245689,26.37618278,46.12721135,35.53305836,25.58832917,33.29767328,40.86175154,31.77836339,20.48180729,34.44954602,nan,nan,26.24117099,35.35019429,44.89159712,29.97023081,18.48739262,nan,44.33104184,30.06080834,22.85562218,43.48337288,nan,34.95370397,23.16324398,29.52759722,40.86516956,35.70054134,23.29996478,33.933425,41.92646477,27.51780146,22.63345088
702,15.46586294,45.26587031,34.2923171,22.5685085,26.80172627,47.08083893,36.08165057,24.58855832,33.56940587,42.12470993,32.26372223,20.81335523,34.40511176,nan,nan,26.49410447,35.1468221,45.1103504,31.20242702,20.8424084,nan,45.07958822,31.14432068,24.7731314,44.02683806,nan,35.37070241,25.30121549,33.53351666,41.29242206,34.14534224,24.68255387,35.21176448,41.94697289,29.00805818,24.8927621
703,nan,44.3412959,37.3001747,25.77973829,27.75877187,49.2461546,36.86608616,29.68482614,28.27318388,42.18623429,36.9925529,22.38735344,34.19148551,44.79931058,41.87690348,24.29119058,31.60575338,nan,32.77984325,21.42005378,28.9089356,nan,33.85310153,26.50948556,35.08871576,36.57897248,34.43587394,23.5255541,32.20048886,35.98765502,39.1459055,24.06218324,29.59937564,41.794871,26.2086998,24.86541794
